date,statement_id,true_hawk,ai_promptA,ai_promptB,ai_promptC,yield_change
2024-10-16,DOC_1407,0.7943,1.0682,0.6442,1.0609,-1.18
2024-10-18,DOC_1408,0.3648,0.3082,0.3583,-0.0257,2.9
2024-10-22,DOC_1409,0.9772,0.9597,0.935,1.1102,0.37
2024-10-24,DOC_1410,0.108,0.3859,0.0955,0.4207,-2.65
2024-10-28,DOC_1411,-0.1003,0.1974,-0.425,-0.2089,-4.33
2024-10-30,DOC_1412,-0.1842,-0.317,-0.469,-0.3356,-5.18
2024-11-01,DOC_1413,0.2673,0.79,0.1439,-0.0442,1.24
2024-11-05,DOC_1414,0.4664,0.4172,0.5008,0.59,3.18
2024-11-07,DOC_1415,0.2135,0.1405,0.0723,-0.0708,0.23
2024-11-11,DOC_1416,-0.0318,-0.0684,-0.337,0.0904,-1.19
2024-11-13,DOC_1417,-0.0812,0.7716,-0.1866,-0.2294,3.2
2024-11-15,DOC_1418,-0.2813,-0.2167,-0.5121,-0.1476,-2.92
2024-11-19,DOC_1419,-0.3723,-0.434,-0.5334,-0.2817,-1.64
2024-11-21,DOC_1420,-0.2456,0.1453,-0.1699,0.0603,-5.1
2024-11-25,DOC_1421,0.1459,0.3266,-0.1443,0.2946,-1.76
2024-11-27,DOC_1422,-0.4411,-0.313,-0.3445,-0.0872,-3.51
2024-11-29,DOC_1423,-0.3136,-0.0167,-0.7122,0.1364,0.54
2024-12-03,DOC_1424,-0.0631,0.43,-0.3891,-0.0272,-0.19
2024-12-05,DOC_1425,-0.6346,-0.3719,-0.6574,-0.5185,1.29
2024-12-09,DOC_1426,-0.5386,-0.1883,-0.3924,-0.6753,0.24
2024-12-11,DOC_1427,0.0521,0.2658,0.12,0.1019,-2.48
2024-12-13,DOC_1428,0.681,0.8035,1.0404,0.5226,1.89
2024-12-17,DOC_1429,0.2129,0.2723,0.4005,0.272,0.85
2024-12-19,DOC_1430,-0.0371,0.311,-0.2015,0.1157,5.54
2024-12-23,DOC_1431,-0.6316,-0.3749,-0.6321,-0.6377,-1.53
2024-12-25,DOC_1432,-0.7037,-0.329,-0.9639,-0.3726,-8.62
2024-12-27,DOC_1433,0.0692,0.4347,0.0225,0.2691,1.57
2024-12-31,DOC_1434,-0.0106,0.2338,-0.3529,-0.1503,0.49
2025-01-02,DOC_1435,0.0041,0.0014,-0.4671,0.0336,-5.58
2025-01-06,DOC_1436,-0.2545,-0.0535,-0.4829,-0.3603,5.95
2025-01-08,DOC_1437,-1.0,-0.3334,-1.5,-0.7054,1.23
2025-01-10,DOC_1438,-0.0581,-0.1221,-0.0356,0.0514,-0.93
2025-01-14,DOC_1439,-0.1303,0.5626,-0.3055,-0.0302,0.96
2025-01-16,DOC_1440,-0.5328,-0.5192,-0.6266,-0.3382,-3.22
2025-01-20,DOC_1441,-0.1452,-0.2671,-0.2149,-0.0509,5.36
2025-01-22,DOC_1442,-0.2861,-0.2776,-0.7699,0.3516,-4.14
2025-01-24,DOC_1443,-1.0,-0.6429,-1.0537,-1.0237,-3.08
2025-01-28,DOC_1444,-0.0194,0.0845,-0.0478,-0.0303,8.65
2025-01-30,DOC_1445,0.0351,0.3169,0.1632,-0.0666,-2.16
2025-02-03,DOC_1446,0.8008,0.5539,0.8616,0.9915,4.06
2025-02-05,DOC_1447,0.6727,0.1392,0.4529,0.9157,8.96
2025-02-07,DOC_1448,0.982,0.6557,0.8707,1.1234,6.49
2025-02-11,DOC_1449,1.0,1.0892,0.9744,0.8154,6.48
2025-02-13,DOC_1450,0.903,1.0708,0.5517,0.8088,4.38
2025-02-17,DOC_1451,-0.3416,-0.0968,-0.4857,-0.1451,-3.96
2025-02-19,DOC_1452,0.1802,0.2705,-0.1119,0.0856,2.27
2025-02-21,DOC_1453,-0.0661,0.3839,0.0995,-0.1984,-0.28
2025-02-25,DOC_1454,-0.6658,-0.268,-0.9635,-0.785,-2.17
2025-02-27,DOC_1455,-0.3133,0.0856,-0.4722,-0.1902,-5.64
2025-03-03,DOC_1456,0.6021,0.2667,0.4669,0.5697,0.4
2025-03-05,DOC_1457,0.8695,0.8864,0.6549,0.8031,5.75
2025-03-07,DOC_1458,0.0442,0.2633,-0.5331,0.2824,-1.82
2025-03-11,DOC_1459,0.4246,0.067,0.4169,0.5013,6.07
2025-03-13,DOC_1460,-0.1276,-0.0949,-0.4287,-0.3981,2.76
2025-03-17,DOC_1461,0.5855,0.7383,0.5864,0.5769,5.25
2025-03-19,DOC_1462,0.7943,0.8135,1.1308,0.5574,1.9
2025-03-21,DOC_1463,-0.0733,0.0511,-0.2272,-0.0075,2.34
2025-03-25,DOC_1464,0.4242,0.617,0.4643,0.6154,3.3
2025-03-27,DOC_1465,0.5834,0.9853,-0.0928,0.3854,6.34
2025-03-31,DOC_1466,1.0,1.254,1.1407,0.825,14.1
2025-04-02,DOC_1467,0.8847,0.9884,0.8484,1.1051,4.69
2025-04-04,DOC_1468,0.3313,0.5946,0.0566,0.5174,3.71
2025-04-08,DOC_1469,0.2671,0.4398,0.1835,0.0394,6.18
2025-04-10,DOC_1470,0.9879,1.009,0.8736,0.8149,2.36
2025-04-14,DOC_1471,-0.0091,-0.1747,-0.1173,-0.123,0.12
2025-04-16,DOC_1472,-0.1092,0.069,-0.2416,-0.0992,-5.34
2025-04-18,DOC_1473,0.0843,0.5886,-0.1543,-0.0056,-1.11
2025-04-22,DOC_1474,0.5657,0.8154,0.276,0.7978,0.08
2025-04-24,DOC_1475,0.6608,1.1186,0.7627,0.9903,1.05
2025-04-28,DOC_1476,0.3763,0.2876,0.5323,0.3111,5.52
2025-04-30,DOC_1477,-0.2954,0.1086,-0.3327,-0.4,-2.7
2025-05-02,DOC_1478,-0.1754,0.2904,-0.528,-0.1586,-2.22
2025-05-06,DOC_1479,0.0078,0.3815,0.1115,-0.2756,-2.88
2025-05-08,DOC_1480,-0.3899,-0.2196,-0.6535,-0.5631,2.22
2025-05-12,DOC_1481,-0.6726,-0.4941,-0.8227,-0.6535,-5.74
2025-05-14,DOC_1482,0.2326,0.7668,0.1078,0.6595,5.47
2025-05-16,DOC_1483,-0.2665,-0.3164,-0.2903,-0.358,-3.02
2025-05-20,DOC_1484,-0.2866,-0.1867,-0.2592,-0.1099,-2.08
2025-05-22,DOC_1485,1.0,1.2598,0.9363,0.9026,10.35
2025-05-26,DOC_1486,0.3167,0.2817,0.2731,0.306,3.29
2025-05-28,DOC_1487,0.4464,0.3078,0.1762,0.6958,0.72
2025-05-30,DOC_1488,-0.6224,-0.0594,-0.8637,-0.3564,-1.09
2025-06-03,DOC_1489,-0.007,0.0598,0.1406,-0.1354,1.54
2025-06-05,DOC_1490,0.7512,1.1728,0.447,0.7282,8.22
2025-06-09,DOC_1491,0.2358,0.0961,0.2912,0.3682,0.07
2025-06-11,DOC_1492,0.4227,0.7429,0.319,0.5309,0.2
2025-06-13,DOC_1493,0.4622,0.945,0.4348,0.6372,2.72
2025-06-17,DOC_1494,-0.4019,-0.0922,-0.6997,-0.6633,-1.18
2025-06-19,DOC_1495,-0.194,0.0921,-0.3087,-0.4518,0.35
2025-06-23,DOC_1496,-0.0014,0.165,-0.2093,0.052,-0.39
2025-06-25,DOC_1497,-0.2532,0.2633,-0.2825,0.1007,1.0
2025-06-27,DOC_1498,-0.3629,-0.1498,-0.3768,-0.259,-0.9
2025-07-01,DOC_1499,0.1071,0.2735,-0.4071,0.5114,0.02
2025-07-03,DOC_1500,0.9335,1.1733,1.1744,0.8749,7.8
2025-07-07,DOC_1501,0.9497,1.2036,0.712,0.9776,1.68
2025-07-09,DOC_1502,0.2686,0.4369,-0.3616,0.1036,3.79
2025-07-11,DOC_1503,-0.0254,0.5985,-0.1885,-0.041,8.25
2025-07-15,DOC_1504,0.2585,0.3083,0.1345,0.2682,2.65
2025-07-17,DOC_1505,0.0032,0.2941,0.0955,0.5195,-3.46
2025-07-21,DOC_1506,0.4466,0.5514,0.4149,0.3064,1.96
2025-07-23,DOC_1507,0.8799,0.886,1.0206,0.9497,7.43
2025-07-25,DOC_1508,0.5736,0.9271,0.216,0.794,0.37
2025-07-29,DOC_1509,0.2912,0.0496,0.4887,0.6924,-0.88
2025-07-31,DOC_1510,-0.2175,-0.4685,-0.2137,-0.3607,-2.01
2025-08-04,DOC_1511,-0.2884,-0.0432,-0.522,-0.2939,-0.38
2025-08-06,DOC_1512,0.2122,0.531,-0.0191,0.0408,-0.42
2025-08-08,DOC_1513,-0.0306,-0.1043,-0.0505,0.0386,-4.0
2025-08-12,DOC_1514,-0.2692,0.1512,-0.5286,0.0166,-3.73
2025-08-14,DOC_1515,-1.0,-0.5257,-1.3277,-0.6054,-5.71
2025-08-18,DOC_1516,-1.0,-0.74,-1.1046,-0.8222,-1.71
2025-08-20,DOC_1517,-0.2099,0.5067,-0.3725,-0.1451,1.67
2025-08-22,DOC_1518,-0.0488,0.3727,-0.1833,0.1281,-3.98
2025-08-26,DOC_1519,0.4047,0.4554,0.3382,0.7002,4.02
2025-08-28,DOC_1520,0.0273,0.5165,0.2988,-0.0391,3.42
2025-09-01,DOC_1521,-0.1009,-0.0019,-0.0651,-0.0513,-2.18
2025-09-03,DOC_1522,0.7172,0.7088,0.948,0.8349,6.42
2025-09-05,DOC_1523,0.5911,0.8054,0.5145,0.8475,1.24
2025-09-09,DOC_1524,1.0,0.8978,0.9936,0.8999,11.88
2025-09-11,DOC_1525,0.7583,0.696,0.6784,0.9471,9.08
2025-09-15,DOC_1526,0.6571,0.8256,0.2652,0.5435,4.97
2025-09-17,DOC_1527,0.6941,0.8271,0.6644,0.5001,3.07
2025-09-19,DOC_1528,0.5894,0.8562,0.3805,0.3667,4.87
2025-09-23,DOC_1529,0.9344,1.2023,0.9054,0.8978,1.93
2025-09-25,DOC_1530,0.8882,1.0519,0.6411,0.709,4.09
2025-09-29,DOC_1531,0.4867,0.676,0.4367,0.5534,4.78
2025-10-01,DOC_1532,-0.5553,-0.3484,-0.5976,-0.4199,-2.94
2025-10-03,DOC_1533,-0.7077,-0.7172,-0.7536,-0.8833,-0.45
2025-10-07,DOC_1534,-0.5666,-0.2264,-1.0899,-0.1715,-7.23
2025-10-09,DOC_1535,-0.1864,-0.0078,-0.0918,-0.1557,-1.76
2025-10-13,DOC_1536,-0.1289,0.2401,-0.2253,-0.5086,1.86
2025-10-15,DOC_1537,-0.1517,0.2851,-0.3944,-0.0083,1.43
2025-10-17,DOC_1538,-0.2261,-0.1753,-0.2703,-0.4217,-5.73
2025-10-21,DOC_1539,0.534,0.7984,0.2067,0.8635,2.24
2025-10-23,DOC_1540,0.2158,0.1762,0.1026,-0.0161,5.28
2025-10-27,DOC_1541,-0.0926,0.1015,-0.1192,-0.1564,-4.58
2025-10-29,DOC_1542,0.4168,0.6825,0.2394,0.509,-2.01
2025-10-31,DOC_1543,0.0954,0.3953,-0.032,0.3043,0.57
2025-11-04,DOC_1544,-0.2833,0.1829,-0.2197,-0.2418,-2.28
2025-11-06,DOC_1545,0.3549,0.5844,-0.029,0.3927,0.45
2025-11-10,DOC_1546,0.2373,0.2273,0.6302,0.1465,-0.02
2025-11-12,DOC_1547,0.0235,0.1405,-0.5445,-0.3695,0.55
2025-11-14,DOC_1548,-0.0267,0.3038,0.1844,-0.0667,-1.24
2025-11-18,DOC_1549,0.2105,0.083,0.4406,-0.0161,3.67
2025-11-20,DOC_1550,0.687,0.631,0.361,0.7589,0.0
2025-11-24,DOC_1551,-0.412,-0.4419,-0.5195,-0.6046,-3.12
2025-11-26,DOC_1552,-0.3897,0.0212,-0.6027,-0.3244,-4.68
2025-11-28,DOC_1553,-0.5045,-0.4318,-0.4662,-0.9099,-5.73
2025-12-02,DOC_1554,-0.0612,0.1557,-0.2251,-0.474,-2.1
2025-12-04,DOC_1555,0.3169,0.3839,-0.0366,0.5305,4.51
2025-12-08,DOC_1556,0.921,0.9334,0.8817,1.0412,6.26
2025-12-10,DOC_1557,0.3464,0.332,0.4553,0.4796,-1.58
2025-12-12,DOC_1558,0.1844,0.0215,0.1459,0.4238,0.4
2025-12-16,DOC_1559,-0.3573,-0.0758,-0.3911,-0.3467,-1.59
2025-12-18,DOC_1560,-0.3205,0.072,-0.4227,-0.3386,0.46
2025-12-22,DOC_1561,0.3358,0.2902,0.3063,0.483,2.03
2025-12-24,DOC_1562,-0.0314,0.4977,-0.1433,0.0075,-1.33
2025-12-26,DOC_1563,-0.3612,0.0826,-0.8283,0.108,5.21
2025-12-30,DOC_1564,0.6066,0.473,0.6915,0.9135,2.04
2026-01-01,DOC_1565,0.7213,0.6672,1.0743,0.9528,3.42
2026-01-05,DOC_1566,0.5631,0.9472,0.4134,0.5389,1.79
2026-01-07,DOC_1567,0.3628,0.9069,0.0267,0.2327,-0.18
2026-01-09,DOC_1568,0.4291,0.4423,0.2596,0.5326,1.44
2026-01-13,DOC_1569,-0.4843,-0.4906,-0.871,-0.2327,-6.68
2026-01-15,DOC_1570,-0.0982,-0.0637,-0.2106,-0.1669,0.56
2026-01-19,DOC_1571,0.7252,1.1772,0.8967,0.6421,-1.13
2026-01-21,DOC_1572,0.649,0.9195,0.821,0.6682,2.5
2026-01-23,DOC_1573,0.878,1.3367,0.7689,0.7821,7.78
2026-01-27,DOC_1574,0.674,0.7314,0.6745,0.709,2.3
2026-01-29,DOC_1575,0.0582,0.1504,-0.1192,0.0045,0.76
2026-02-02,DOC_1576,-0.4192,-0.0319,-0.7524,-0.2666,-5.82
2026-02-04,DOC_1577,-0.5085,-0.4915,-0.6587,-0.5779,-4.98
2026-02-06,DOC_1578,-0.3887,-0.2589,-0.5342,-0.2222,2.6
2026-02-10,DOC_1579,-0.2596,-0.3974,-0.4995,-0.3626,-0.71
2026-02-12,DOC_1580,0.048,0.3153,-0.0584,0.3291,3.67
2026-02-16,DOC_1581,-0.332,-0.2372,-0.8755,-0.2814,-0.53
2026-02-18,DOC_1582,-0.4096,0.1123,-1.1034,-0.7767,3.15
2026-02-20,DOC_1583,-0.1716,-0.0418,-0.5079,-0.0274,1.18
2026-02-24,DOC_1584,-0.4741,0.1829,-0.45,-0.4098,-3.31
2026-02-26,DOC_1585,-0.5508,0.0768,-0.7176,-0.6243,-2.52
2026-03-02,DOC_1586,-0.9775,-0.4423,-1.3362,-0.7385,-9.2
2026-03-04,DOC_1587,-0.3709,-0.1187,-0.5218,-0.6217,-8.72
2026-03-06,DOC_1588,-0.5776,-0.5325,-0.4681,-0.2406,-4.9
2026-03-10,DOC_1589,0.3301,0.3184,0.0875,0.0575,7.27
2026-03-12,DOC_1590,0.1129,0.3268,-0.0085,-0.1643,0.39
2026-03-16,DOC_1591,0.5582,0.5686,0.5984,0.4451,-0.66
2026-03-18,DOC_1592,0.3894,0.6497,0.0843,0.6921,4.42
2026-03-20,DOC_1593,0.227,0.68,0.1509,0.1453,-3.75
2026-03-24,DOC_1594,0.4035,0.7053,-0.0907,0.3384,0.35
2026-03-26,DOC_1595,-0.0376,0.0574,0.1057,-0.2124,5.66
2026-03-30,DOC_1596,0.3835,0.406,0.5852,0.5155,7.49
2026-04-01,DOC_1597,0.2234,-0.352,-0.115,0.102,0.46
2026-04-03,DOC_1598,0.1767,0.3375,0.1744,0.0049,-4.19
2026-04-07,DOC_1599,-0.1195,0.0755,-0.279,-0.2486,-1.67
2026-04-09,DOC_1600,0.1443,0.378,0.1934,0.3226,1.96
2026-04-13,DOC_1601,1.0,1.1898,1.1106,1.1497,8.06
2026-04-15,DOC_1602,0.4887,1.2317,0.498,0.4439,5.72
2026-04-17,DOC_1603,1.0,0.9813,0.8055,1.1758,5.17
2026-04-21,DOC_1604,0.5226,0.5828,0.0417,0.2197,0.51
2026-04-23,DOC_1605,0.5437,0.6004,0.8103,0.3821,4.09
2026-04-27,DOC_1606,0.3238,0.6505,0.3268,0.5277,-0.35
2026-04-29,DOC_1607,0.7728,0.6981,0.6516,0.6302,0.96
2026-05-01,DOC_1608,0.4698,0.072,0.5808,0.7719,1.48
2026-05-05,DOC_1609,0.4372,0.7058,0.3569,0.402,2.69
2026-05-07,DOC_1610,0.0164,0.0793,-0.2247,-0.2804,6.53
2026-05-11,DOC_1611,0.2233,0.23,0.3499,0.7702,2.35
2026-05-13,DOC_1612,0.3239,0.722,0.2793,0.424,-0.12
2026-05-15,DOC_1613,0.5375,0.5957,0.5244,0.2779,0.71
2026-05-19,DOC_1614,0.9223,1.0194,0.637,1.2207,3.74
2026-05-21,DOC_1615,0.5001,0.5684,0.6675,0.3803,3.82
2026-05-25,DOC_1616,0.4197,0.5683,0.4362,0.4351,1.44
2026-05-27,DOC_1617,0.6354,0.5326,0.7031,0.4738,-0.27
2026-05-29,DOC_1618,-0.747,-0.5339,-1.3902,-0.6159,-1.49
2026-06-02,DOC_1619,-0.5721,-0.2085,-0.8157,-0.61,-1.11
2026-06-04,DOC_1620,0.2463,0.4439,0.1233,0.2592,1.64
2026-06-08,DOC_1621,0.5843,0.4826,0.6109,0.7287,2.42
2026-06-10,DOC_1622,0.1186,0.2203,-0.1201,0.0878,4.18
2026-06-12,DOC_1623,-0.4612,-0.0966,-0.2235,-0.7761,-1.99
2026-06-16,DOC_1624,-0.4344,-0.0501,-0.6782,-0.3061,1.15
2026-06-18,DOC_1625,0.5139,0.9125,0.6642,0.4942,-1.51
2026-06-22,DOC_1626,0.1089,0.3479,-0.092,0.0632,0.42
2026-06-24,DOC_1627,-0.2481,-0.0047,-0.6024,-0.4803,-1.01
2026-06-26,DOC_1628,-0.6768,-0.211,-0.985,-0.5976,0.59
2026-06-30,DOC_1629,-0.2338,-0.1047,-0.3122,0.1714,-0.12
2026-07-02,DOC_1630,0.0699,0.3363,-0.0391,-0.1823,4.42
2026-07-06,DOC_1631,-0.3431,-0.109,-0.4271,-0.0611,-1.33
2026-07-08,DOC_1632,-0.1013,0.3546,-0.2743,-0.244,-0.59
2026-07-10,DOC_1633,-0.0717,0.4426,-0.2444,-0.2066,-4.68
2026-07-14,DOC_1634,-0.1255,-0.1388,-0.2133,0.0037,-5.01
2026-07-16,DOC_1635,-0.2362,0.032,-0.3668,-0.0036,0.87
2026-07-20,DOC_1636,0.0312,-0.0695,-0.3128,0.159,-1.04
2026-07-22,DOC_1637,-0.1493,0.1586,-0.2474,-0.254,-1.2
2026-07-24,DOC_1638,-0.1994,0.2531,-0.0782,-0.4594,6.63
2026-07-28,DOC_1639,0.2221,0.2635,0.3495,0.6837,0.91
2026-07-30,DOC_1640,0.1988,0.2682,-0.0514,0.1652,8.91
2026-08-03,DOC_1641,0.4541,0.659,0.4424,0.7631,-3.29
2026-08-05,DOC_1642,-0.893,-0.6124,-1.3684,-0.675,-1.39
2026-08-07,DOC_1643,-0.2096,0.1437,-0.568,-0.6229,0.95
2026-08-11,DOC_1644,-0.4306,-0.3397,-0.4933,-0.2472,2.4
2026-08-13,DOC_1645,-0.1234,-0.1216,-0.4553,-0.2917,-0.3
2026-08-17,DOC_1646,0.207,0.5681,0.181,0.447,-4.8
2026-08-19,DOC_1647,0.6338,1.0996,0.6884,0.5914,-0.36
2026-08-21,DOC_1648,0.449,0.601,0.535,0.2865,6.12
2026-08-25,DOC_1649,0.0844,0.2898,-0.1736,0.1205,-1.67
2026-08-27,DOC_1650,0.0586,0.4212,-0.4838,0.1108,-1.87
2026-08-31,DOC_1651,0.1847,0.2593,0.2724,0.0372,3.09
2026-09-02,DOC_1652,-0.7854,-0.0828,-1.0541,-1.0053,-2.49
2026-09-04,DOC_1653,0.3805,0.3499,-0.0057,0.3533,5.03
2026-09-08,DOC_1654,-0.1944,0.0208,-0.7849,-0.3194,-4.93
2026-09-10,DOC_1655,-0.1203,0.0541,-0.4216,-0.0029,2.05
2026-09-14,DOC_1656,0.8665,0.7295,1.3768,0.7126,2.85
2026-09-16,DOC_1657,0.9764,1.0964,1.2777,1.1156,-1.1
2026-09-18,DOC_1658,0.8072,0.6072,0.6878,1.0956,-1.55
2026-09-22,DOC_1659,0.9428,0.691,0.6997,0.7459,2.63
2026-09-24,DOC_1660,0.4825,0.6686,0.2459,0.4947,7.57
2026-09-28,DOC_1661,-0.0701,0.1384,-0.0859,0.2004,-2.91
2026-09-30,DOC_1662,0.1378,0.4812,-0.1784,-0.1168,2.36
2026-10-02,DOC_1663,-0.5104,-0.4962,-0.7014,-0.6145,2.16
2026-10-06,DOC_1664,-0.6795,-0.5814,-1.1191,-0.3953,-3.78
2026-10-08,DOC_1665,-0.5879,-0.3661,-1.0247,-0.3829,-1.16
2026-10-12,DOC_1666,0.0434,0.2372,0.1195,-0.0563,3.9
2026-10-14,DOC_1667,0.3443,0.5754,0.2868,0.251,3.57
2026-10-16,DOC_1668,0.0966,-0.0081,-0.0324,0.3002,-3.12
2026-10-20,DOC_1669,0.7354,0.5783,0.4839,0.6112,4.32
2026-10-22,DOC_1670,0.7321,0.8115,0.7801,0.7199,-1.6
2026-10-26,DOC_1671,-0.2676,-0.0853,-0.4124,-0.2159,1.59
2026-10-28,DOC_1672,-0.0563,-0.022,-0.3231,0.1037,0.11
2026-10-30,DOC_1673,-0.229,-0.2921,-0.5586,-0.3746,-2.14
2026-11-03,DOC_1674,-0.3054,0.2554,-0.181,-0.474,-0.35
2026-11-05,DOC_1675,0.8534,0.9866,1.0864,0.926,5.75
2026-11-09,DOC_1676,-0.2286,0.2094,-0.1759,-0.2768,-4.97
2026-11-11,DOC_1677,-0.3497,0.1543,-0.663,-0.494,-0.06
2026-11-13,DOC_1678,-0.3899,-0.1587,-0.7473,-0.2979,0.82
2026-11-17,DOC_1679,0.9128,0.6176,0.6348,0.768,1.63
2026-11-19,DOC_1680,0.5805,0.3851,1.028,0.9233,-0.24
2026-11-23,DOC_1681,0.3184,0.2451,0.275,0.566,-0.0
2026-11-25,DOC_1682,0.0171,0.2224,0.0371,-0.0585,-1.03
2026-11-27,DOC_1683,0.0657,0.5425,-0.3862,-0.2703,-2.09
2026-12-01,DOC_1684,0.6579,0.6877,0.81,0.4108,1.89
2026-12-03,DOC_1685,0.071,0.4117,-0.1167,0.0333,-3.17
2026-12-07,DOC_1686,0.6338,0.5754,0.5265,0.696,2.77
2026-12-09,DOC_1687,0.0474,0.2073,0.0994,0.2607,1.01
2026-12-11,DOC_1688,-0.1828,0.068,-0.2396,0.1773,-3.33
2026-12-15,DOC_1689,-0.2491,-0.1078,-0.536,-0.0388,4.47
2026-12-17,DOC_1690,-0.1609,-0.1366,-0.13,0.2155,-4.22
2026-12-21,DOC_1691,0.0911,0.1482,-0.1659,-0.0545,-0.61
2026-12-23,DOC_1692,0.2278,0.197,-0.1901,-0.0488,2.99
2026-12-25,DOC_1693,0.6212,1.1189,0.6379,0.4333,-0.79
2026-12-29,DOC_1694,0.1717,0.6196,0.3021,0.4037,-4.83
2026-12-31,DOC_1695,-0.3154,0.0317,-0.6265,0.2101,-6.46
2027-01-04,DOC_1696,0.6286,0.5551,0.474,0.6382,-0.66
2027-01-06,DOC_1697,1.0,1.1222,1.003,0.909,2.73
2027-01-08,DOC_1698,0.7204,0.9726,0.6636,0.7361,-1.42
2027-01-12,DOC_1699,1.0,1.2692,0.7766,1.1088,3.05
2027-01-14,DOC_1700,0.0714,0.3153,-0.5855,0.0169,-0.38
2027-01-18,DOC_1701,-0.4665,-0.049,-0.8247,-0.3917,-3.93
2027-01-20,DOC_1702,-0.4168,-0.197,-0.9084,-0.4653,-7.75
2027-01-22,DOC_1703,-0.8866,-0.5225,-1.3391,-0.776,-8.3
2027-01-26,DOC_1704,-0.4354,-0.4868,-0.7872,-0.1217,-1.57
2027-01-28,DOC_1705,-0.2156,0.2522,-0.4052,-0.4628,-3.54
2027-02-01,DOC_1706,-0.5148,-0.4335,-0.7593,-0.4819,-9.19
2027-02-03,DOC_1707,-0.696,-0.4283,-0.8524,-0.5649,-2.02
2027-02-05,DOC_1708,0.4437,0.6582,0.2298,0.232,0.93
2027-02-09,DOC_1709,-0.5627,-0.3697,-1.0829,-0.2281,-2.06
2027-02-11,DOC_1710,-1.0,-0.5559,-1.188,-0.6374,-11.65
2027-02-15,DOC_1711,-0.5965,-0.6995,-0.8852,-0.3909,-1.62
2027-02-17,DOC_1712,-0.0082,0.1719,-0.1044,-0.2275,-0.06
2027-02-19,DOC_1713,0.2287,0.6097,0.4143,0.1613,2.42
2027-02-23,DOC_1714,0.3582,0.459,-0.1055,0.4345,4.84
2027-02-25,DOC_1715,0.478,0.9005,0.4591,0.2585,7.2
2027-03-01,DOC_1716,-0.0265,0.1172,-0.2618,0.2745,-1.44
2027-03-03,DOC_1717,-0.0188,0.3682,-0.4969,0.0609,-6.8
2027-03-05,DOC_1718,0.3666,0.5645,0.2285,0.2543,4.49
2027-03-09,DOC_1719,0.271,0.6516,0.0111,0.3389,0.99
2027-03-11,DOC_1720,-0.8377,-0.3855,-1.2118,-0.6525,-6.16
2027-03-15,DOC_1721,-0.3226,-0.277,-0.8718,-0.518,-1.63
2027-03-17,DOC_1722,-0.2699,0.0804,-0.4848,-0.2484,2.28
2027-03-19,DOC_1723,0.3095,0.3321,0.2564,0.4925,2.63
2027-03-23,DOC_1724,0.6067,0.9002,0.6539,0.3549,6.09
2027-03-25,DOC_1725,-0.1273,0.3199,-0.3793,0.0957,-5.98
2027-03-29,DOC_1726,0.8882,0.93,0.9889,0.8229,7.95
2027-03-31,DOC_1727,0.7049,1.0857,0.5537,0.6583,3.83
2027-04-02,DOC_1728,0.3187,0.5133,0.4791,0.7162,3.43
2027-04-06,DOC_1729,0.9207,0.7539,0.8275,0.6529,3.22
2027-04-08,DOC_1730,1.0,1.1789,0.8474,0.9835,3.63
2027-04-12,DOC_1731,-0.1757,0.078,-0.4243,-0.0929,1.27
2027-04-14,DOC_1732,-0.1772,0.1684,-0.6852,-0.2212,-0.39
2027-04-16,DOC_1733,-0.1404,0.0643,-0.3925,-0.2075,0.19
2027-04-20,DOC_1734,-0.8327,-0.5326,-1.2568,-0.7644,-5.61
2027-04-22,DOC_1735,-0.4064,-0.2267,-0.5933,-0.3263,-4.9
2027-04-26,DOC_1736,-0.6323,-0.0948,-0.8751,-0.7684,-0.85
2027-04-28,DOC_1737,-1.0,-0.6777,-1.0095,-0.9623,-6.45
2027-04-30,DOC_1738,-0.1294,0.4128,-0.1728,-0.1119,0.88
2027-05-04,DOC_1739,-0.9855,-0.6951,-0.8969,-0.7902,-3.3
2027-05-06,DOC_1740,-0.7152,-0.3958,-1.0699,-0.325,-3.95
2027-05-10,DOC_1741,-0.7323,-0.345,-0.987,-0.4751,-1.75
2027-05-12,DOC_1742,-0.0836,0.3289,-0.4233,0.0746,5.95
2027-05-14,DOC_1743,0.933,1.1129,0.7038,1.0271,10.07
2027-05-18,DOC_1744,0.6753,0.7367,0.9396,0.8657,4.74
2027-05-20,DOC_1745,-0.1093,0.2771,-0.3524,-0.0038,-1.83
2027-05-24,DOC_1746,-0.1901,-0.1122,-0.304,-0.2967,-2.85
2027-05-26,DOC_1747,-0.9813,-0.5464,-1.2713,-1.4007,-2.4
2027-05-28,DOC_1748,-0.8732,-0.4728,-1.1637,-0.6185,-2.88
2027-06-01,DOC_1749,-0.226,0.0216,-0.3603,0.0212,-0.32
2027-06-03,DOC_1750,-0.3884,-0.2035,-0.4206,-0.2631,-5.08
2027-06-07,DOC_1751,-0.3471,-0.045,-0.7589,-0.0784,-4.1
2027-06-09,DOC_1752,-1.0,-0.231,-1.2871,-0.7163,-5.49
2027-06-11,DOC_1753,-0.666,-0.5687,-1.013,-0.798,-3.15
2027-06-15,DOC_1754,0.1328,0.1604,-0.0905,0.2576,5.6
2027-06-17,DOC_1755,0.0005,0.1524,-0.1515,0.2051,-1.82
2027-06-21,DOC_1756,-0.5068,-0.2363,-0.7909,-0.8285,-9.49
2027-06-23,DOC_1757,-0.1852,0.6156,-0.3333,-0.1644,7.47
